CustomerKey,Prefix,FirstName,LastName,Customer Name,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner
23038,MRS.,SYDNEY,REED,SYDNEY  REED,11/27/1955,S,F,sydney4@adventure-works.com,"$60,000 ",2,High School,Professional,N
23039,MR.,WYATT,SCOTT,WYATT  SCOTT,07-03-1955,M,M,wyatt33@adventure-works.com,"$60,000 ",2,High School,Professional,N
23040,MR.,SETH,MORGAN,SETH  MORGAN,3/15/1955,M,M,seth84@adventure-works.com,"$60,000 ",2,High School,Professional,N
23041,MRS.,NATALIE,GARCIA,NATALIE  GARCIA,10/27/1955,S,F,natalie84@adventure-works.com,"$70,000 ",4,High School,Professional,Y
23042,MRS.,RILEY,BLUE,RILEY  BLUE,6/26/1955,S,F,riley3@adventure-works.com,"$70,000 ",4,High School,Professional,Y
23043,MRS.,KATHERINE,MOORE,KATHERINE  MOORE,08-05-1955,M,F,katherine78@adventure-works.com,"$70,000 ",4,High School,Professional,Y
23044,MR.,AIDAN,PATTERSON,AIDAN  PATTERSON,08-04-1954,M,M,aidan11@adventure-works.com,"$70,000 ",2,Partial High School,Skilled Manual,Y
23045,MR.,GABRIEL,PATTERSON,GABRIEL  PATTERSON,1/16/1954,M,M,gabriel7@adventure-works.com,"$70,000 ",2,Partial High School,Skilled Manual,N
23046,MRS.,PAMELA,MALHOTRA,PAMELA  MALHOTRA,08-07-1935,M,F,pamela8@adventure-works.com,"$40,000 ",3,Partial College,Professional,Y
23048,MRS.,ISABELLA,HUGHES,ISABELLA  HUGHES,10/26/1936,M,F,isabella21@adventure-works.com,"$40,000 ",3,Partial College,Professional,Y
23049,MRS.,GINA,MORENO,GINA  MORENO,6/17/1936,S,F,gina7@adventure-works.com,"$50,000 ",2,Graduate Degree,Management,N
23050,MR.,JACK,HALL,JACK  HALL,08-12-1936,M,M,jack57@adventure-works.com,"$50,000 ",2,Graduate Degree,Management,Y
23052,MR.,STEVEN,STEWART,STEVEN  STEWART,5/16/1936,M,M,steven32@adventure-works.com,"$130,000 ",2,Graduate Degree,Management,Y
23054,MR.,DAVID,MOORE,DAVID  MOORE,9/13/1960,M,M,david66@adventure-works.com,"$90,000 ",4,High School,Professional,Y
23055,MR.,SETH,DIAZ,SETH  DIAZ,08-08-1960,M,M,seth70@adventure-works.com,"$100,000 ",0,Partial College,Professional,Y
23056,MRS.,ALYSSA,PERRY,ALYSSA  PERRY,5/14/1960,M,F,alyssa54@adventure-works.com,"$120,000 ",1,High School,Professional,Y
23057,MRS.,CAITLIN,RICHARDSON,CAITLIN  RICHARDSON,2/25/1954,M,F,caitlin7@adventure-works.com,"$60,000 ",2,Partial High School,Skilled Manual,N
23058,MRS.,MICHELLE,RIVERA,MICHELLE  RIVERA,9/15/1953,S,F,michelle17@adventure-works.com,"$70,000 ",3,Graduate Degree,Management,Y
23059,MR.,SPENCER,PRICE,SPENCER  PRICE,08-11-1953,M,M,spencer1@adventure-works.com,"$70,000 ",3,Graduate Degree,Management,Y
23060,MRS.,ISABELLA,LONG,ISABELLA  LONG,06-06-1952,M,F,isabella20@adventure-works.com,"$40,000 ",3,Partial College,Professional,Y
23061,MR.,JEREMIAH,SANDERS,JEREMIAH  SANDERS,12/26/1952,M,M,jeremiah40@adventure-works.com,"$40,000 ",3,Partial College,Professional,Y
23062,MRS.,NATALIE,REED,NATALIE  REED,09-10-1937,M,F,natalie4@adventure-works.com,"$60,000 ",3,Graduate Degree,Management,Y
23063,MRS.,JENNIFER,THOMPSON,JENNIFER  THOMPSON,4/16/1937,M,F,jennifer43@adventure-works.com,"$60,000 ",3,Graduate Degree,Management,Y
23064,MR.,ALEXANDER,RODRIGUEZ,ALEXANDER  RODRIGUEZ,5/17/1937,S,M,alexander8@adventure-works.com,"$60,000 ",3,Graduate Degree,Management,Y
23065,MR.,DEREK,NATH,DEREK  NATH,5/21/1937,M,M,derek16@adventure-works.com,"$60,000 ",3,Graduate Degree,Management,Y
23066,MR.,AUSTIN,LAL,AUSTIN  LAL,2/14/1937,M,M,austin26@adventure-works.com,"$60,000 ",3,Graduate Degree,Management,Y
23067,MRS.,KELLI,PAL,KELLI  PAL,02-04-1938,M,F,kelli35@adventure-works.com,"$60,000 ",3,Graduate Degree,Management,Y
23068,MR.,RYAN,SHAN,RYAN  SHAN,08-12-1939,M,M,ryan34@adventure-works.com,"$60,000 ",3,Graduate Degree,Management,Y
23069,MRS.,ANNA,GRAY,ANNA  GRAY,10/28/1940,M,F,anna19@adventure-works.com,"$70,000 ",5,Graduate Degree,Management,Y
23070,MRS.,NATALIE,HALL,NATALIE  HALL,11-04-1940,M,F,natalie90@adventure-works.com,"$70,000 ",5,Graduate Degree,Management,N
23071,MRS.,HALEY,GONZALES,HALEY  GONZALES,06-08-1940,M,F,haley36@adventure-works.com,"$70,000 ",5,Graduate Degree,Management,N
23072,MRS.,TONI,SRINI,TONI  SRINI,4/19/1940,M,F,toni8@adventure-works.com,"$80,000 ",4,Bachelors,Management,Y
23073,MR.,CHRISTIAN,GRIFFIN,CHRISTIAN  GRIFFIN,10/18/1940,M,M,christian8@adventure-works.com,"$80,000 ",4,Bachelors,Management,Y
23074,MRS.,MEGAN,FLORES,MEGAN  FLORES,6/15/1941,S,F,megan61@adventure-works.com,"$50,000 ",4,Bachelors,Management,N
23075,MRS.,REBEKAH,SANDBERG,REBEKAH  SANDBERG,4/19/1941,M,F,rebekah40@adventure-works.com,"$60,000 ",3,Graduate Degree,Management,Y
23076,MR.,ADRIAN,BROOKS,ADRIAN  BROOKS,03-09-1941,M,M,adrian3@adventure-works.com,"$60,000 ",3,Graduate Degree,Management,Y
23077,MR.,MARVIN,HERNANDEZ,MARVIN  HERNANDEZ,10/20/1946,M,M,marvin4@adventure-works.com,"$20,000 ",4,High School,Skilled Manual,Y
23078,MR.,JULIO,HERNANDEZ,JULIO  HERNANDEZ,6/17/1947,M,M,julio3@adventure-works.com,"$10,000 ",2,Partial High School,Clerical,Y
23079,MRS.,JUSTINE,RYAN,JUSTINE  RYAN,11-11-1947,S,F,justine0@adventure-works.com,"$30,000 ",2,Partial College,Clerical,N
23080,MS.,JOCELYN,BARNES,JOCELYN  BARNES,03-09-1978,S,F,jocelyn3@adventure-works.com,"$60,000 ",0,Partial College,Skilled Manual,Y
23081,MR.,BRANDON,POWELL,BRANDON  POWELL,04-03-1978,M,M,brandon6@adventure-works.com,"$70,000 ",0,Partial College,Skilled Manual,Y
23082,MR.,JONATHAN,WILLIAMS,JONATHAN  WILLIAMS,06-04-1978,M,M,jonathan63@adventure-works.com,"$70,000 ",0,Partial College,Skilled Manual,Y
23083,MR.,SAMUEL,SMITH,SAMUEL  SMITH,04-07-1977,S,M,samuel57@adventure-works.com,"$40,000 ",0,Partial High School,Clerical,N
23084,MR.,CHRISTIAN,SHAN,CHRISTIAN  SHAN,10/28/1977,S,M,christian17@adventure-works.com,"$40,000 ",0,Partial High School,Clerical,N
23085,MR.,ROSS,SUBRAM,ROSS  SUBRAM,6/20/1948,M,M,ross13@adventure-works.com,"$20,000 ",2,High School,Skilled Manual,Y
23086,MRS.,TRACY,LAL,TRACY  LAL,09-09-1948,M,F,tracy7@adventure-works.com,"$20,000 ",2,Partial High School,Clerical,Y
23087,MR.,CLIFFORD,MARTINEZ,CLIFFORD  MARTINEZ,12-08-1948,M,M,clifford16@adventure-works.com,"$20,000 ",2,Partial High School,Clerical,Y
23088,MR.,WESLEY,HU,WESLEY  HU,6/15/1977,S,M,wesley20@adventure-works.com,"$40,000 ",0,Partial High School,Clerical,N
23089,MR.,LUCAS,WALKER,LUCAS  WALKER,11/22/1977,M,M,lucas37@adventure-works.com,"$40,000 ",0,Partial College,Skilled Manual,Y
23090,MR.,CHRISTOPHER,LEE,CHRISTOPHER  LEE,10-10-1977,S,M,christopher22@adventure-works.com,"$40,000 ",0,Partial College,Skilled Manual,N
23091,MR.,RICHARD,PETERSON,RICHARD  PETERSON,02-06-1977,S,M,richard86@adventure-works.com,"$60,000 ",0,Partial College,Skilled Manual,N
23092,MS.,GABRIELLE,BROOKS,GABRIELLE  BROOKS,10/24/1977,S,F,gabrielle19@adventure-works.com,"$70,000 ",0,Partial College,Skilled Manual,N
23093,MR.,NATHAN,PARKER,NATHAN  PARKER,03-07-1977,M,M,nathan30@adventure-works.com,"$70,000 ",0,Partial College,Skilled Manual,Y
23094,MRS.,CAROLYN,GILL,CAROLYN  GILL,12/26/1949,M,F,carolyn34@adventure-works.com,"$20,000 ",2,Partial High School,Clerical,Y
23095,MR.,GERALD,PATEL,GERALD  PATEL,11/22/1950,M,M,gerald32@adventure-works.com,"$20,000 ",2,Partial High School,Clerical,Y
23096,MRS.,ASHLEE,CHANDE,ASHLEE  CHANDE,5/26/1950,M,F,ashlee0@adventure-works.com,"$20,000 ",2,Partial High School,Clerical,Y
23097,MR.,TONY,NATSUHARA,TONY  NATSUHARA,09-07-1950,S,M,tony21@adventure-works.com,"$30,000 ",3,Partial College,Clerical,N
23098,MR.,PEDRO,RUBIO,PEDRO  RUBIO,1/16/1950,S,M,pedro41@adventure-works.com,"$30,000 ",3,Partial College,Clerical,N
23099,MRS.,KRISTI,SUAREZ,KRISTI  SUAREZ,11-05-1951,S,F,kristi15@adventure-works.com,"$30,000 ",3,High School,Skilled Manual,N
23100,MRS.,CHRISTY,RAJE,CHRISTY  RAJE,5/18/1952,M,F,christy31@adventure-works.com,"$30,000 ",3,High School,Skilled Manual,Y
23101,MRS.,BARBARA,LAL,BARBARA  LAL,12/18/1952,M,F,barbara40@adventure-works.com,"$30,000 ",3,High School,Skilled Manual,Y
23102,MRS.,BARBARA,ZENG,BARBARA  ZENG,07-06-1952,M,F,barbara31@adventure-works.com,"$30,000 ",3,High School,Skilled Manual,Y
23103,MR.,DWAYNE,MORENO,DWAYNE  MORENO,02-12-1953,M,M,dwayne5@adventure-works.com,"$40,000 ",2,Partial College,Skilled Manual,N
23104,MRS.,ISABELLE,LONG,ISABELLE  LONG,12-07-1953,M,F,isabelle8@adventure-works.com,"$40,000 ",3,Partial College,Skilled Manual,Y
23105,MR.,KARL,ANDERSEN,KARL  ANDERSEN,2/14/1954,S,M,karl14@adventure-works.com,"$40,000 ",3,Partial High School,Clerical,N
23106,MRS.,KATHRYN,YUAN,KATHRYN  YUAN,9/17/1954,M,F,kathryn6@adventure-works.com,"$70,000 ",2,Partial College,Skilled Manual,Y
23107,MRS.,MICHELE,KUMAR,MICHELE  KUMAR,11-09-1954,M,F,michele8@adventure-works.com,"$70,000 ",2,Partial College,Skilled Manual,Y
23108,MS.,SAVANNAH,WRIGHT,SAVANNAH  WRIGHT,12/19/1975,S,F,savannah43@adventure-works.com,"$40,000 ",0,Partial College,Skilled Manual,Y
23109,MS.,LAUREN,HUGHES,LAUREN  HUGHES,12-01-1975,S,F,lauren59@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,Y
23110,MS.,MACKENZIE,GONZALEZ,MACKENZIE  GONZALEZ,9/26/1975,S,F,mackenzie30@adventure-works.com,"$60,000 ",0,Partial College,Skilled Manual,N
23111,MS.,SARA,WRIGHT,SARA  WRIGHT,1/17/1975,S,F,sara47@adventure-works.com,"$60,000 ",0,Partial College,Skilled Manual,N
23112,MR.,JAMES,BUTLER,JAMES  BUTLER,12-01-1974,S,M,james30@adventure-works.com,"$50,000 ",0,High School,Skilled Manual,N
23113,MR.,ELIJAH,POWELL,ELIJAH  POWELL,10-09-1973,S,M,elijah12@adventure-works.com,"$60,000 ",0,Partial College,Skilled Manual,Y
23115,MS.,STEPHANIE,NICHOLLS,STEPHANIE  NICHOLLS,7/17/1976,S,F,stephanie56@adventure-works.com,"$60,000 ",0,Partial College,Professional,Y
23116,MR.,JEROME,VAZQUEZ,JEROME  VAZQUEZ,3/22/1955,S,M,jerome13@adventure-works.com,"$80,000 ",2,High School,Skilled Manual,N
23117,MR.,BRUCE,SANZ,BRUCE  SANZ,2/25/1955,M,M,bruce41@adventure-works.com,"$80,000 ",2,High School,Skilled Manual,Y
23118,MRS.,MONIQUE,MORENO,MONIQUE  MORENO,02-10-1956,M,F,monique2@adventure-works.com,"$80,000 ",2,High School,Skilled Manual,Y
23119,MR.,GILBERT,ZHAO,GILBERT  ZHAO,03-11-1957,S,M,gilbert8@adventure-works.com,"$70,000 ",2,High School,Professional,N
23120,MR.,JAVIER,BROWNING,JAVIER  BROWNING,12/15/1957,S,M,javier10@adventure-works.com,"$70,000 ",2,High School,Professional,N
23121,MR.,DANNY,RAMOS,DANNY  RAMOS,03-07-1957,M,M,danny18@adventure-works.com,"$70,000 ",2,High School,Professional,Y
23122,MRS.,COLLEEN,ZHOU,COLLEEN  ZHOU,7/24/1959,S,F,colleen9@adventure-works.com,"$110,000 ",4,Bachelors,Management,N
23123,MRS.,ZOE,KELLY,ZOE  KELLY,09-02-1959,S,F,zoe2@adventure-works.com,"$110,000 ",4,Bachelors,Management,N
23124,MR.,CAMERON,WANG,CAMERON  WANG,1/15/1973,S,M,cameron20@adventure-works.com,"$80,000 ",0,Bachelors,Management,N
23125,MS.,MADELINE,SCOTT,MADELINE  SCOTT,11/21/1973,S,F,madeline13@adventure-works.com,"$80,000 ",0,Bachelors,Management,N
23126,MS.,CAROLYN,VAN,CAROLYN  VAN,06-07-1974,M,F,carolyn4@adventure-works.com,"$60,000 ",0,Partial College,Professional,N
23127,MS.,HALEY,HUGHES,HALEY  HUGHES,09-09-1974,M,F,haley30@adventure-works.com,"$60,000 ",0,High School,Professional,N
23128,MR.,DYLAN,JAI,DYLAN  JAI,11/27/1959,M,M,dylan31@adventure-works.com,"$110,000 ",1,Bachelors,Management,Y
23129,MRS.,MISTY,ASHE,MISTY  ASHE,10-04-1959,M,F,misty24@adventure-works.com,"$120,000 ",4,Bachelors,Management,Y
23130,MRS.,LAUREN,RUSSELL,LAUREN  RUSSELL,07-08-1966,S,F,lauren66@adventure-works.com,"$120,000 ",2,Bachelors,Management,N
23131,MRS.,CAITLIN,PETERSON,CAITLIN  PETERSON,02-02-1957,M,F,caitlin4@adventure-works.com,"$70,000 ",2,Partial High School,Skilled Manual,Y
23132,MR.,ANTHONY,LEE,ANTHONY  LEE,09-11-1957,M,M,anthony8@adventure-works.com,"$70,000 ",2,Partial High School,Skilled Manual,N
23133,MRS.,ALEXIS,WHITE,ALEXIS  WHITE,12-11-1957,M,F,alexis11@adventure-works.com,"$60,000 ",2,High School,Professional,Y
23134,MRS.,ALYSSA,ROBINSON,ALYSSA  ROBINSON,04-01-1957,M,F,alyssa18@adventure-works.com,"$60,000 ",2,High School,Professional,Y
23135,MR.,DYLAN,CLARK,DYLAN  CLARK,03-03-1957,M,M,dylan49@adventure-works.com,"$70,000 ",3,Partial College,Professional,Y
23136,MRS.,STEPHANIE,PETERSON,STEPHANIE  PETERSON,4/21/1957,S,F,stephanie20@adventure-works.com,"$80,000 ",2,Bachelors,Management,N
23137,MRS.,CHLOE,SANDERS,CHLOE  SANDERS,10/23/1957,M,F,chloe65@adventure-works.com,"$80,000 ",2,Bachelors,Management,N
23138,MRS.,ANGELA,PETERSON,ANGELA  PETERSON,8/26/1957,S,F,angela31@adventure-works.com,"$90,000 ",2,Partial College,Professional,N
23139,MR.,CHRISTIAN,YANG,CHRISTIAN  YANG,6/16/1956,S,M,christian13@adventure-works.com,"$60,000 ",2,High School,Professional,N
23140,MR.,TYLER,LEE,TYLER  LEE,8/21/1956,M,M,tyler22@adventure-works.com,"$60,000 ",2,High School,Professional,Y
23141,MRS.,KATHERINE,LONG,KATHERINE  LONG,10-05-1956,M,F,katherine35@adventure-works.com,"$70,000 ",3,Partial College,Professional,Y
23142,MRS.,CARA,WU,CARA  WU,07-01-1956,S,F,cara3@adventure-works.com,"$70,000 ",3,Partial College,Professional,N
23143,MRS.,JADA,PHILLIPS,JADA  PHILLIPS,3/25/1972,M,F,jada18@adventure-works.com,"$50,000 ",1,Bachelors,Skilled Manual,Y
23144,MR.,ZACHARY,ALEXANDER,ZACHARY  ALEXANDER,05-02-1972,M,M,zachary17@adventure-works.com,"$50,000 ",1,Bachelors,Skilled Manual,Y
23145,MRS.,NICHOLE,XIE,NICHOLE  XIE,9/24/1972,M,F,nichole3@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,Y
23146,MRS.,SARAH,CLARK,SARAH  CLARK,8/18/1972,S,F,sarah21@adventure-works.com,"$70,000 ",2,Graduate Degree,Professional,Y
23147,MR.,WYATT,SMITH,WYATT  SMITH,01-09-1970,M,M,wyatt0@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
23148,MR.,NATHAN,ROSS,NATHAN  ROSS,7/27/1970,M,M,nathan0@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
23149,MRS.,BRANDI,RUBIO,BRANDI  RUBIO,12/27/1970,M,F,brandi20@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
23150,MRS.,GABRIELLA,ALLEN,GABRIELLA  ALLEN,6/21/1970,M,F,gabriella46@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
23151,MR.,MICHAEL,BROWN,MICHAEL  BROWN,07-08-1970,M,M,michael36@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
23152,MRS.,MICHELLE,HOWARD,MICHELLE  HOWARD,03-05-1970,M,F,michelle12@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
23153,MRS.,JENNA,HILL,JENNA  HILL,2/15/1969,M,F,jenna12@adventure-works.com,"$50,000 ",1,Bachelors,Skilled Manual,Y
23154,MR.,CONNOR,PHILLIPS,CONNOR  PHILLIPS,9/27/1969,M,M,connor35@adventure-works.com,"$50,000 ",2,Bachelors,Skilled Manual,Y
23155,MRS.,VICTORIA,HALL,VICTORIA  HALL,05-04-1969,M,F,victoria23@adventure-works.com,"$50,000 ",2,Bachelors,Skilled Manual,Y
23156,MRS.,SAMANTHA,BARNES,SAMANTHA  BARNES,06-07-1969,M,F,samantha28@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,Y
23157,MRS.,VALERIE,GAO,VALERIE  GAO,05-11-1971,M,F,valerie17@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,Y
23158,MRS.,ANA,PATTERSON,ANA  PATTERSON,08-11-1971,M,F,ana10@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,N
23159,MR.,DALTON,PHILLIPS,DALTON  PHILLIPS,01-02-1971,M,M,dalton40@adventure-works.com,"$70,000 ",2,Graduate Degree,Professional,Y
23160,MRS.,AIMEE,HUANG,AIMEE  HUANG,1/13/1971,M,F,aimee5@adventure-works.com,"$70,000 ",2,Graduate Degree,Professional,Y
23161,MR.,SAMUEL,SCOTT,SAMUEL  SCOTT,05-11-1971,M,M,samuel46@adventure-works.com,"$70,000 ",3,Graduate Degree,Professional,Y
23162,MRS.,SARAH,FLORES,SARAH  FLORES,09-06-1971,S,F,sarah37@adventure-works.com,"$70,000 ",3,Graduate Degree,Professional,Y
23163,MRS.,MADISON,ROSS,MADISON  ROSS,7/23/1971,M,F,madison39@adventure-works.com,"$80,000 ",1,Graduate Degree,Professional,Y
23164,MR.,KYLE,BRYANT,KYLE  BRYANT,12-04-1969,S,M,kyle13@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,N
23165,MRS.,NATALIE,MITCHELL,NATALIE  MITCHELL,04-04-1969,M,F,natalie54@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,Y
23166,MR.,CODY,WARD,CODY  WARD,01-09-1968,S,M,cody4@adventure-works.com,"$40,000 ",4,High School,Skilled Manual,Y
23167,MRS.,HAILEY,JENKINS,HAILEY  JENKINS,07-06-1968,S,F,hailey28@adventure-works.com,"$70,000 ",2,Bachelors,Skilled Manual,Y
23168,MRS.,MYA,HAYES,MYA  HAYES,3/16/1968,M,F,mya1@adventure-works.com,"$70,000 ",2,Bachelors,Skilled Manual,Y
23169,MR.,COREY,ANDERSEN,COREY  ANDERSEN,05-07-1968,S,M,corey11@adventure-works.com,"$70,000 ",2,Bachelors,Skilled Manual,Y
23170,MR.,AARON,JAI,AARON  JAI,9/14/1968,S,M,aaron32@adventure-works.com,"$70,000 ",2,Bachelors,Skilled Manual,N
23171,MR.,ETHAN,GRIFFIN,ETHAN  GRIFFIN,12/28/1967,M,M,ethan17@adventure-works.com,"$40,000 ",0,Bachelors,Professional,N
23172,MRS.,ALEXANDRA,THOMAS,ALEXANDRA  THOMAS,09-03-1970,M,F,alexandra74@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,Y
23173,MR.,NATHAN,RODRIGUEZ,NATHAN  RODRIGUEZ,09-11-1970,S,M,nathan56@adventure-works.com,"$60,000 ",2,Graduate Degree,Professional,N
23174,MRS.,GLORIA,GONZALES,GLORIA  GONZALES,4/13/1970,S,F,gloria24@adventure-works.com,"$70,000 ",4,Graduate Degree,Professional,N
23175,MRS.,MELANIE,FLORES,MELANIE  FLORES,12/13/1970,M,F,melanie28@adventure-works.com,"$80,000 ",1,Graduate Degree,Professional,Y
23176,MR.,JESSE,WARD,JESSE  WARD,05-02-1967,M,M,jesse12@adventure-works.com,"$50,000 ",2,Bachelors,Skilled Manual,Y
23177,MRS.,SAVANNAH,RICHARDSON,SAVANNAH  RICHARDSON,06-08-1967,S,F,savannah8@adventure-works.com,"$50,000 ",2,Bachelors,Skilled Manual,N
23178,MR.,DALTON,MORRIS,DALTON  MORRIS,6/23/1967,S,M,dalton90@adventure-works.com,"$50,000 ",2,Bachelors,Skilled Manual,N
23179,MR.,JORDAN,PHILLIPS,JORDAN  PHILLIPS,2/22/1966,M,M,jordan60@adventure-works.com,"$60,000 ",2,Bachelors,Skilled Manual,Y
23180,MS.,OLIVIA,COOK,OLIVIA  COOK,06-04-1966,S,F,olivia29@adventure-works.com,"$60,000 ",0,Graduate Degree,Professional,N
23181,MR.,EVAN,EVANS,EVAN  EVANS,9/13/1966,S,M,evan24@adventure-works.com,"$60,000 ",0,Graduate Degree,Professional,Y
23182,MS.,SAVANNAH,RIVERA,SAVANNAH  RIVERA,8/26/1966,M,F,savannah16@adventure-works.com,"$60,000 ",0,Graduate Degree,Professional,N
23183,MS.,MEGAN,DAVIS,MEGAN  DAVIS,10/16/1966,S,F,megan8@adventure-works.com,"$60,000 ",0,Graduate Degree,Professional,Y
23184,MS.,HAILEY,CARTER,HAILEY  CARTER,9/13/1966,S,F,hailey51@adventure-works.com,"$60,000 ",0,Graduate Degree,Professional,N
23185,MR.,FERNANDO,EDWARDS,FERNANDO  EDWARDS,08-01-1966,M,M,fernando42@adventure-works.com,"$70,000 ",4,Graduate Degree,Professional,Y
23186,MR.,JORDAN,YOUNG,JORDAN  YOUNG,12-05-1966,M,M,jordan72@adventure-works.com,"$70,000 ",4,Graduate Degree,Professional,Y
23187,MR.,ANDY,MUNOZ,ANDY  MUNOZ,11-10-1969,M,M,andy11@adventure-works.com,"$70,000 ",5,Graduate Degree,Professional,N
23188,MR.,AUSTIN,JAI,AUSTIN  JAI,2/19/1969,S,M,austin29@adventure-works.com,"$70,000 ",5,Graduate Degree,Professional,Y
23189,MRS.,MEGAN,MOORE,MEGAN  MOORE,2/25/1969,M,F,megan11@adventure-works.com,"$80,000 ",3,Graduate Degree,Professional,N
23190,MR.,NATHANIEL,RAMIREZ,NATHANIEL  RAMIREZ,03-10-1921,S,M,nathaniel8@adventure-works.com,"$20,000 ",3,Partial High School,Clerical,N
23191,MR.,GILBERT,RAJI,GILBERT  RAJI,11-11-1965,S,M,gilbert41@adventure-works.com,"$40,000 ",0,Bachelors,Professional,N
23192,MS.,EMILY,GARCIA,EMILY  GARCIA,04-08-1965,M,F,emily17@adventure-works.com,"$40,000 ",0,Bachelors,Professional,N
23193,MRS.,ALEXIS,FLORES,ALEXIS  FLORES,09-06-1965,M,F,alexis35@adventure-works.com,"$50,000 ",3,Bachelors,Skilled Manual,Y
23194,MRS.,SHELBY,COOK,SHELBY  COOK,5/14/1965,M,F,shelby21@adventure-works.com,"$50,000 ",3,Bachelors,Skilled Manual,Y
23195,MR.,XAVIER,MOHAMED,XAVIER  MOHAMED,08-11-1965,S,M,xavier86@adventure-works.com,"$50,000 ",3,Bachelors,Skilled Manual,Y
23196,MR.,CARLOS,ROBERTS,CARLOS  ROBERTS,11/26/1965,S,M,carlos31@adventure-works.com,"$50,000 ",3,Bachelors,Skilled Manual,N
23197,MR.,COLE,COOK,COLE  COOK,11/26/1965,M,M,cole22@adventure-works.com,"$50,000 ",3,Bachelors,Skilled Manual,Y
23198,MRS.,JACQUELINE,SANDERS,JACQUELINE  SANDERS,09-09-1965,S,F,jacqueline27@adventure-works.com,"$50,000 ",3,Bachelors,Skilled Manual,N
23199,MR.,BRANDON,HAYES,BRANDON  HAYES,11/25/1965,M,M,brandon19@adventure-works.com,"$50,000 ",3,Bachelors,Skilled Manual,Y
23200,MRS.,GRACE,RODRIGUEZ,GRACE  RODRIGUEZ,08-11-1965,M,F,grace19@adventure-works.com,"$50,000 ",3,Bachelors,Skilled Manual,Y
23201,MRS.,ALYSSA,BUTLER,ALYSSA  BUTLER,07-09-1965,S,F,alyssa60@adventure-works.com,"$50,000 ",3,Bachelors,Skilled Manual,N
23202,MR.,TERRANCE,CHANDRA,TERRANCE  CHANDRA,11/17/1965,M,M,terrance2@adventure-works.com,"$50,000 ",3,Bachelors,Skilled Manual,Y
23203,MR.,DALTON,JENKINS,DALTON  JENKINS,04-02-1965,S,M,dalton52@adventure-works.com,"$50,000 ",4,Bachelors,Skilled Manual,N
23204,MS.,KATHERINE,MITCHELL,KATHERINE  MITCHELL,7/22/1964,S,F,katherine59@adventure-works.com,"$40,000 ",0,Bachelors,Professional,N
23205,MS.,KATHERINE,SANDERS,KATHERINE  SANDERS,8/25/1964,S,F,katherine24@adventure-works.com,"$40,000 ",0,Bachelors,Professional,N
23206,MR.,JACKSON,LAL,JACKSON  LAL,4/16/1964,S,M,jackson2@adventure-works.com,"$40,000 ",0,Bachelors,Professional,N
23207,MR.,DALTON,BAKER,DALTON  BAKER,7/13/1964,M,M,dalton32@adventure-works.com,"$60,000 ",4,Bachelors,Skilled Manual,Y
23208,MRS.,JANET,WATSON,JANET  WATSON,07-06-1924,S,F,janet28@adventure-works.com,"$50,000 ",1,Graduate Degree,Professional,Y
23209,MR.,LUCAS,LEWIS,LUCAS  LEWIS,06-04-1964,S,M,lucas35@adventure-works.com,"$60,000 ",4,Bachelors,Skilled Manual,Y
23210,MR.,TIMOTHY,GRAY,TIMOTHY  GRAY,11/23/1963,M,M,timothy7@adventure-works.com,"$70,000 ",4,Bachelors,Professional,Y
23211,MRS.,REBEKAH,KOVÁR,REBEKAH  KOVÁR,5/14/1963,M,F,rebekah4@adventure-works.com,"$70,000 ",4,Bachelors,Professional,Y
23212,MR.,JAMES,JONES,JAMES  JONES,4/16/1968,S,M,james78@adventure-works.com,"$70,000 ",0,Bachelors,Professional,N
23213,MR.,NOAH,GREEN,NOAH  GREEN,2/15/1968,S,M,noah40@adventure-works.com,"$70,000 ",0,Bachelors,Professional,N
23214,MRS.,KAYLEE,JAMES,KAYLEE  JAMES,11/21/1963,M,F,kaylee5@adventure-works.com,"$70,000 ",4,Bachelors,Professional,Y
23215,MR.,JUAN,RICHARDSON,JUAN  RICHARDSON,10/17/1963,M,M,juan19@adventure-works.com,"$70,000 ",4,Bachelors,Professional,N
23216,MR.,KEVIN,HALL,KEVIN  HALL,03-07-1963,S,M,kevin59@adventure-works.com,"$60,000 ",3,Graduate Degree,Professional,N
23217,MRS.,MICHELLE,MORGAN,MICHELLE  MORGAN,2/20/1963,S,F,michelle22@adventure-works.com,"$60,000 ",3,Graduate Degree,Professional,Y
